4247.8,0,3540.6,3631.8,0,0,0,0,4176.1,0,3736.3,0,3908.1,0,0,4424,3985.6,3721.3,0,0,0,0,3896.3,4806.1,3673.7,4360,4244.3,4340.6,3833.4,0,0,3918.4,3862.6,3468.7,3553.7,0,0,3884.2,0
4119.1,0,3518.5,3604.7,0,0,0,0,4014.3,0,3784.2,0,3748.9,0,0,4428.1,3951.6,3579.5,0,0,0,0,3793.9,4663.1,3555.5,4343.8,4176.1,4087.2,3808.2,0,0,3740.6,3816.4,3476.6,3429.6,0,0,3724.7,0
6469.6,0,5890.8,6487.8,0,0,0,0,6284.2,0,6252.9,0,6007.9,0,0,7643.2,6310.7,5904.6,0,0,0,0,6611.5,7370.2,5829.3,7020.3,6247.4,6454.9,5218.8,0,0,5963.2,6212.9,5938.4,5717,0,0,6475.5,0
6570.2,0,5835.4,6275.1,0,0,0,0,6168.2,6671.2,6106.2,6705.4,5886.5,0,0,8333.2,6368.6,5985.1,0,0,0,0,6355,7503.2,5722.9,7201.6,6090.5,6340,5052.5,0,0,6154.6,6614.3,6214.3,5835.9,0,0,6360.3,0
6601.6,0,5841.3,6213.5,0,0,0,0,6139.9,6277.3,6385.4,6283.5,5857.4,0,0,7974.6,6151.7,5912.1,0,0,0,0,6317.8,7634,5734.9,6928.5,6215.6,6231.4,5623.8,0,0,5930.2,6341,6238.5,5808.1,0,0,6278.7,0
6404.5,0,5836.4,6240.6,0,0,0,0,6002.2,6386.7,6506.4,6309.7,5735.7,0,0,7826.1,6481.9,5929.8,0,0,0,0,6257.9,7977.7,6326.9,6876,6027.9,6364.5,5551.9,5573,0,6004,6381.1,6054.2,5524.1,0,0,6314.2,0
6998.5,0,5872.5,6224.5,0,0,0,0,6046.7,6599.5,6260.3,6497.1,5767.3,0,0,7729.6,6218.4,5984.5,0,0,0,0,6203.3,7774.1,5911.2,6596.3,6349.8,6026.6,5561.1,5733.6,0,5762,6461.2,5937.4,5442.3,0,0,6671.6,0
6930.3,0,5838.2,6331.9,0,0,0,0,5974.8,6236.3,6459.5,6531.3,5792.2,0,0,8269.1,6360.6,6116.8,0,0,0,0,6582.6,7692.1,6416.2,6453.6,6240.1,6313.3,5558.9,5753.9,0,5713.2,6270.9,5973.6,5731.8,0,0,6684.3,0
6665.7,0,5834.8,6392.9,0,0,0,0,5925,6400.7,6422,6221.7,5902.9,0,0,8063.6,6264.8,6330,0,0,0,0,6253.3,7119.7,6085.5,6515.6,6228.6,6241,5440.7,5851.5,0,5609.9,6402.2,6109.1,5946.7,0,0,6465.3,0
6367.3,0,5422,6068,0,0,0,0,5757.4,6029.8,6009.3,6147,5626.6,0,0,7248,6219.6,5740.3,0,0,0,0,6234.1,6557.7,5699.3,6567.2,6045.8,5636.9,5469.7,5445.3,0,5379.2,5994.5,5936,5837.7,0,0,6545.5,0
6275,0,5825.8,6166,0,0,0,0,5883,6191.6,6035.8,6010.3,5905.1,0,0,7284.5,6255.4,5900.2,0,0,0,0,6019.6,6884.7,5666.7,6487.5,6108.4,6079.8,5548.7,5612.9,0,5630.7,6300.8,5813.5,5930.5,0,0,6581.4,0
6404.4,0,5643.2,6204.6,0,0,0,0,6034.4,6136.7,6123.5,6384.8,5811.3,0,0,7103.3,6128.3,5924.4,0,0,0,0,6406.7,6666.4,5802.9,6237.7,6034.1,5750.9,5394,5787.9,0,5488.7,5853.9,5902.5,6044.8,0,0,6268,0
6548.2,0,5832.9,6216.9,0,0,0,0,5902.1,6149.8,5928.9,6162.5,6158,0,0,7003.4,6104.1,5790.5,0,0,0,0,6352.7,6773.2,5800.2,6379.8,5906.3,5796.8,5499.7,5901.8,0,5632.4,6133.4,5932.3,5641.8,0,0,6197.3,0
6358.2,0,5864,6220.5,0,0,0,0,5761.1,6170.8,5908.2,6343.1,6223,0,0,7055.6,6004.3,5995.9,0,0,0,0,6423,6838.2,5696.1,6552.4,6054,6209.6,5523.7,5465,0,5488.4,5969.9,5778.3,5953.5,0,0,6110.5,0
6731.3,0,5758.4,5952.6,0,0,0,0,5886.3,6369.2,6138.1,6485.2,6299.1,0,0,7127.9,6082.7,6040.8,0,0,0,0,6334.1,6716.9,5536.3,6172.1,6260.1,6294.8,5688.2,5413.9,0,5515.4,6153.7,5783.2,5890.7,0,0,6299.5,0
6718.8,0,5704.3,5934.9,0,0,0,0,5662.9,6761.8,5991.3,6054.6,5840.5,0,0,7324.8,6087.7,6052.9,0,0,0,6240.3,5972.7,7012.5,5509.3,6284.2,5935.8,6231.3,5537.5,5486.1,0,5406.1,6135,5860.3,5619.7,0,0,6377.5,0
6309.9,0,5497,6179.1,0,0,0,0,5881,6259,5873.8,6207.7,6033.7,0,0,7080.8,6215.2,5981.8,0,0,0,6077.7,6262.3,6859.8,5479.5,6195,6002.4,6384,5609.9,5368.1,0,5494.3,6212.6,5832.8,6120.4,0,6043.2,6260.2,0
6114.8,0,5553.3,5902.8,0,0,0,0,5828.9,6369.1,5847.1,6265.6,5904.7,0,0,6911,6096,5594.6,0,6130.1,0,5819.5,6208.9,7029,5338,6198.7,6050.7,6284.8,5599,5527.4,0,5556.3,6083.8,5900,5773.3,0,6006.1,6258.2,0
5982.4,0,5844.2,5914.9,0,0,0,0,5693.9,6358.1,5818.5,6205.7,6068.8,0,0,6900.5,6259.7,5817.3,0,6064.2,0,6004.7,5608.1,7028.7,5577.4,6037.6,6103.3,6351.3,5473.4,5417,0,5486.6,5968.8,5913.1,5644.7,0,5611.2,6107.9,0
6038.2,0,5500.2,5802.1,0,0,0,0,5970.6,6291.3,5777.9,6105,6194.6,0,0,7232.2,5944.2,5733,0,5905.1,0,5838.3,5798.9,6941.1,5717.6,6158.8,6164.3,5947.2,5395.1,5322.1,0,5647.2,6253.9,5806,5736.7,0,5608.6,6105.5,0
6002.8,0,5596.4,5728.3,0,0,0,0,5748.3,6151.4,5775.8,6262.6,6228.8,0,0,6706,5986.7,5678.6,5718.2,5921.9,0,6012.1,5926.4,6746.6,5771.1,6171.6,6206.7,5651.8,5262.3,5299.8,0,5591.1,6322.1,5829.2,5936.2,0,5585.7,6314.8,0
6228.7,0,5721.6,5921.3,0,0,0,0,5790.6,6173.6,6060.3,6548.7,6519.9,0,0,6855.9,6189.3,5682.8,5588.8,5837.9,0,5962.5,5916.2,6760.5,5723.1,6324,5934.9,6026.4,5402.2,5298.1,5943.6,5787.9,6123.2,5732.5,5936.7,5378.6,5674.4,6476.9,0
6009.7,0,5722.5,5885,0,0,0,0,5661.2,5725,5629.9,6237.5,6150.2,0,0,6465.7,6140.5,5737.3,5454.3,5718.4,0,5941.5,6005.2,6956.8,5462.8,6082.1,6196.1,6045.8,5264.3,5267.5,5413.2,6023.1,6372.6,5748.3,5818.6,5119.5,5484.9,6328.8,0
6098,0,5718.3,6399.5,0,0,0,0,5755.9,5613.8,5520.1,6305,6445,0,0,6530.8,6330.3,5838.1,5535.2,5642.2,0,6108.1,5885.4,6532.5,5478.3,6014.1,5970.9,6146.2,5242.7,5241.8,5405.8,5375.7,6336.1,5998.3,5777.1,5071.3,5632.1,6414.4,0
5914.1,0,5771.4,5964.5,0,0,0,0,5761.1,5825.5,5534.5,6007.6,6128.9,0,0,6761.3,6245.2,5994,5510.3,5448.3,0,6272.1,5761.6,7119.6,5545.4,5946.1,5936.3,5988.3,5387.1,5279.6,5729.6,5567.9,6162.9,5759.2,5715.5,4965.2,5718.6,6361.1,0
5821.4,0,5576.7,5951.4,0,0,0,0,5637.8,5807.7,5741.7,6308.3,6072.3,0,0,6420,6445.2,5983.6,5537.3,5434.2,0,6254.8,5879,6671.3,5527,5982.5,6042.5,5783.2,5303.9,5258.4,5554.7,5546.6,6044.3,5776.1,5832.4,5112,5734.9,6352.4,0
5884.7,0,5422.5,6169.3,0,0,0,0,5533.9,5683.1,5874.3,5900.5,6220.5,0,0,6426.3,6393.7,5772,5473,5466.1,0,6067.7,5694.7,6763.2,5269.7,6033.2,5978.9,5886.3,5339.2,5689.6,5648.9,5502.9,6108.8,5889,5930,5060.8,5558,6652.4,0
5961.1,0,5299,6297.2,0,0,0,0,5663.7,5846.3,5778.7,6090.4,6019.6,0,0,6266.3,5988,5553,5461.8,5587.6,0,6057.8,5706.3,6733.5,5437.4,5999.4,5927.2,5783.4,5264.9,5500.9,5611.7,5731.4,6318.3,5656.5,5893.7,5202.9,5698.6,6385.8,0
6333.8,0,5710.8,6049.2,0,0,0,0,5581.3,5568,5734.2,5988.7,5964.5,5621,0,6174.4,6231.5,5712,5401.2,5372.7,0,6203.7,5916.1,6357.4,5717.9,6043.1,6017.6,5680.3,5234.1,5670.1,5591.1,5877.7,6068.3,5737.1,5574.2,4987,5851,6446.4,0
6222.1,0,5676.1,6059.2,0,0,0,0,5739.4,5532.9,5507.7,6036.5,5777,5411.9,0,6380.6,6260.7,5575.3,5423.1,5436.3,0,5889.1,5791.4,6511.9,5467.1,6125.5,6048.2,6069.5,5491.1,5278.5,5519.2,5654.4,6002.1,5708.2,5626.2,5007.9,5827.5,6436.5,0
6335.7,0,5458.4,5978.6,0,6212.7,0,5880.1,5524.8,5545.2,5767.8,5871.4,6047.5,5547.7,0,6683.6,6059,5432.4,5400.3,5592.5,5589.5,5919.9,5832.6,6293.5,5356.6,6082.7,5786.4,6199,5360.6,5260.5,5436.9,5671.4,6277.4,5772.3,5514.5,5189.4,5607.5,6458.6,0
6363.8,0,5461.6,6202.8,0,6068.5,0,5707.1,5526.6,5633.2,5822.8,6122.5,5826.3,5514.5,0,6272.2,5921.6,5664.9,5371.1,5561.1,5676.1,5896.9,5774.2,6140.3,5649.7,6074.5,6007.9,5925.8,5351.4,5242.4,5479.1,5588.1,6373.5,5688.8,5524.5,5108.6,5593.6,6289.8,0
0,0,5727.8,6010.7,5603.6,6172.6,0,5626.4,5760.1,5935.7,5569.8,5863.6,5780.6,5562.7,0,6764.7,5962.8,5759.7,5401.5,5786.2,5574.1,5747.4,5894.7,6389.6,5718.7,6097.2,5779.7,6019.7,5206.4,5217.2,5548.9,5620.1,6161.4,5696.4,5733.1,5354,5940.5,6136.2,0
6285.6,0,5331.4,6123.9,5649.3,6081.6,0,5728.9,5649,5474.1,5540.5,5966.8,5664,5447.6,0,6278.8,6392.9,5480.4,5330.5,5479.2,5375.9,5835.2,5652.6,6366.1,5531.1,6023,5963.4,6339.3,5268.2,5213.5,5365.9,5629.7,6446.8,5629.3,5753.2,5335.8,5475.4,5905.4,0
6316,0,5703,6046.5,5699.2,6043.4,0,5670.5,5555.3,5531.4,5446,6042.1,5969.7,5612.6,6008,6422.1,6372.8,5499.7,5240.3,5702.2,5235.9,5571.6,5974.3,6306.8,5445.9,6119.6,5906.9,5871.2,5264.3,5018,5258.2,5578.1,6101.6,5673.9,5925.7,5001.4,5644.4,5791.7,0
6238,0,5458.3,5904.8,5774.8,5744.1,0,5766.6,5649.5,5569.7,5604.2,5531.4,5785.4,5480.4,6004.4,6096.2,6065.6,5589.6,5264.5,5459.1,5532.1,5525.7,5743.4,6269,5328.5,6103.7,5881.5,5696.5,5362.5,5050.1,5654.5,5824.9,5592.6,5680.1,5484.4,5154.9,5416.1,5888.4,0
6123.4,0,5459.4,6468.2,5632.6,6092.1,0,5636.4,5566.7,5566.7,5556.9,5606.6,5748.2,5453,5952.1,6211,6298.3,5600.3,5167.6,5370.6,5381.1,5499.9,5801.1,6416,5702.8,6000.9,5854.5,5841.1,5313.6,4913.4,5419,6421.3,5752.7,5744.1,5661.9,5284.7,5399.6,5757.4,0
0,0,5530.6,6036.1,5795.4,6035.5,0,5681.4,5511.7,5687.5,5559.2,5572,5614.5,5502.6,5938.8,6305.3,5932.7,5344.9,5237.6,5555.5,5231.7,5567.4,5576.8,6499.1,5347,6100.5,5712.3,5630.6,5319.5,4894.2,5395.2,6773.7,5785.1,5936,5774.2,5310.1,5811.3,5905.8,0
0,0,5635.5,5710.8,5866.9,5792.8,0,5718.3,5458.6,5482.2,5524.5,5733.3,5684.3,5582.4,5578.2,6093,5972.3,5751.7,5471.2,5832.1,5287.6,5520.7,5650.4,6243,5399.5,5906.5,5751.3,5845,5314,5036.9,5484.7,6392.3,5914.3,5798.5,5862.7,5126.9,5560.3,5644.1,0
0,0,5544.8,5893.4,6201.5,6006.5,0,5804.4,5548,5704.8,5555.4,5828.5,5880.9,5646,6008.9,6243.3,5898.4,5690.3,5216.6,5631.9,5431,5563.3,5700.3,5996,5524.1,6284.3,5600.7,6159,5381,5188.3,5833.8,6952.2,5738.3,5597.3,5854.4,5125.9,5524.7,5911.7,0
0,5559.3,5514.7,5910.1,5953.6,5913.3,5883.5,5476.1,5648.9,5427.9,5513.1,5713.3,5523.2,5429.8,5867.7,6110.4,5857.3,5449.1,5179.4,5573.1,5406.9,5480.1,5963.8,6100.2,5508.8,5994.5,5762.4,5922.4,5279.9,4999.4,5430.3,6295.5,5693.6,5623.8,5622.1,5032.7,5604.6,6067.4,0
0,5657.3,5740.3,6102.6,5791.7,6282.4,5962.6,5623.5,5556.4,5555,5845.6,5596,5670.8,5519.2,5972.8,5963.5,5854.1,5394,5344.8,5678.8,5380.4,5665.8,5886.5,6214.4,5610.3,5975.1,5992.6,6050.5,5335.6,5238.8,5422.1,6163.5,5674.4,5727.4,5687.5,5132.5,5642.6,6065.8,0
0,3794.3,3514.9,3829.1,4004.4,4257.1,3686.3,4035.7,3678.2,3518.9,3877,3868.8,3689.5,3603.5,4226.4,4064.2,3845.2,3677.2,3584,3578.9,3526.8,3562.5,3984.3,4368.3,3932.3,4033.6,3756.9,4111.7,3628,3385,3646.1,4161.7,3849.1,3652,3959.3,3526.4,3744.9,4323.8,0
3638.9,3684.7,3304.4,3667.5,3673.4,4045,3551.6,3571.8,3631.9,3472.9,3590,3610.9,3503,3502.7,3783.9,3882.1,3650.4,3580,3522.9,3542.7,3305.7,3571.6,3829.6,4251.2,3753.7,3928.6,3601.5,3888,3499.4,3249.4,3489.4,4027.4,3769.5,3497.7,3596.2,3524.4,3536.7,3872.3,0
0,3659.4,3281.2,3502.3,3700.9,3882.3,3537.4,3506.6,3714.7,3395.3,3611.6,3736.3,3438.2,3604.3,3774.7,3873.9,3758.1,3483.8,3564.9,3566.2,3400.8,3518.7,3832.3,4109.2,3638.7,3944.4,3648.6,3803.2,3524.7,3245.4,3480.7,4037.6,3791.6,3253.9,3459.6,3438.7,3402.2,3794,0
0,3715.2,3363.6,3667,3712.1,4015.9,3592.2,3581.1,3683.8,3461,3623.4,3700.9,3502.2,3565.7,3798.7,3960.5,3821.9,3505.2,3522.7,3516.4,3349,3638.5,3917.9,4223,3507.6,3990.8,3649.4,3884.7,3459.2,3169.8,3576.5,4105.7,3815.2,3322.5,3433.3,3499.9,3481.5,3603.4,0
0,3695.6,3378.9,3657.7,3731.2,3948,3465.4,3460.4,3730.1,3428.6,3637.5,3701.2,3461,3548.5,3779.6,3956.5,3741.4,3369.9,3524.7,3470.7,3303.9,3555.4,3820.5,4187.3,3673.2,3946.4,3661.3,3717.4,3505,3296,3594.5,4018.4,3694.7,3376.4,3361.7,3413.2,3431.5,3698.3,0
0,3683.5,3205.4,3624.1,3690,4054.8,3478.5,3527.5,3634.4,3363.7,3612.8,3589.2,3493.8,3651.5,3787.3,3870.7,3723.5,3438.9,3561.5,3540.1,3291.7,3482.5,3815.3,4337.2,3690.1,3955.9,3654.7,3727.4,3515,3253.5,3547.3,4083.9,3767,3339.6,3355.8,3460.7,3350.5,3765.3,0
0,3690,3255.7,3852.7,3726.1,4134.6,3550.6,3518.2,3835.2,3462.1,3640.4,3723.6,3520.3,3623.5,3898.1,4002.3,3789.2,3470.9,3542.1,3551.2,3387.7,3583.5,3862.9,4231.1,3779.8,4022.3,3683.5,3715.5,3511.9,3196.8,3473.4,4316.7,3750.5,3312.2,3389.9,3507.6,3450.6,3733.1,0
0,3720.1,3325.3,3764.9,3699.1,4042.8,3472.9,3471.6,3796.1,3436.6,3626.5,3793,3500.5,3529.4,3753.4,4052,3823.4,3550,3514.4,3571.2,3443.5,3586.3,3974.6,4294,3726.9,3953.5,3684,3792.5,3570.8,3365.9,3531,4205.1,3757.9,3387.4,3360.6,3550.7,3386.3,3758.4,0
0,3847.7,3324,3769.2,3782.4,4047.9,3526,3534.7,3781.4,3458.9,3848,3787.9,3574.7,3569.3,3881.5,3942,3872.4,3654.3,3506.6,3664.3,3394.5,3522.2,3974.5,4294.4,3770,4003.9,3754.3,3772.9,3555.6,3365.8,3522.6,4210.6,3776.3,3495,3342.8,3594.8,3438.7,3837,0
0,3760.1,3263.6,3838.1,3798.2,4052.8,3518.7,3603.4,3833.5,3494.2,3717.7,3843.3,3561.4,3572.6,3902.5,3981.1,3964.2,3537,3565.9,3626.6,3379,3640.9,3990.6,4300.2,3712.7,4081.9,3666,3807.2,3594.9,3326.4,3769.2,4208,3813.2,3357.4,3458.1,3564.3,3472.9,3715.7,0
0,3721,3269.2,3786.4,3894,4161.3,3500.4,3523.6,3675.7,3469.1,3692.6,3780.6,3539.6,3550.2,3937.2,3974.4,3986.2,3589.4,3573.5,3582.7,3314.4,3650.1,3999.3,4271.1,3690.8,3941.7,3744.2,3773.3,3502.3,3268.6,3656.3,4375.2,3783.6,3404.4,3348,3500.4,3497.5,3682.1,0
0,3730.1,3271.2,3856.6,4174.3,4138.4,3465.2,3532.6,3707.4,3525.6,3825.1,3762.8,3552.2,3643.4,3956,4018.8,4086.4,3702.4,3554.7,3639.5,3377.7,3640.5,4005.3,4303.9,3889.8,4022.9,3637.1,3813.2,3583.2,3403.9,3661.1,4342.5,3830.8,3449.1,3368.2,3549.5,3534.8,3728.9,0
3999.7,3804.4,3298.2,3911.6,3972,4148.1,3553.7,3510.4,3732.2,3470.8,3706.5,3858.3,3454.9,3584.8,3867.9,4095.2,3854.5,3628.2,3562.9,3605.8,3419.5,3660.4,4005.9,4425.8,3777.1,4179.2,3579,3746.8,3622.7,3409.6,3641.4,4393.3,3817.9,3485.3,3321.2,3569,3539.8,3716.1,3266.9
